,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category,years_of_experience
15227,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Data Engineering,5
15228,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Data Engineering,9
15229,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Other,7
15230,2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,Other,6
15231,2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,Other,5
15232,2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,Other,9
15233,2023,EN,FT,Research Scientist,150000,USD,150000,US,0,US,M,Data Science,1
15234,2023,EN,FT,Research Scientist,100000,USD,100000,US,0,US,M,Data Science,1
15235,2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineering,3
15236,2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,Data Engineering,3
15237,2023,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M,Data Science,2
15238,2023,MI,FT,Data Scientist,97750,USD,97750,US,100,US,M,Data Science,3
15239,2023,SE,FT,Data Scientist,201000,USD,201000,US,0,US,M,Data Science,7
15240,2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M,Data Science,5
15241,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Data Engineering,5
15242,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Data Engineering,9
15243,2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,Other,6
15244,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,Other,5
15245,2023,MI,FT,Data Scientist,116990,USD,116990,US,100,US,M,Data Science,2
15246,2023,MI,FT,Data Scientist,82920,USD,82920,US,100,US,M,Data Science,2
15247,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Science,7
15248,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Science,9
15249,2023,MI,FT,Machine Learning Scientist,200000,USD,200000,US,0,US,S,Other,2
15250,2023,MI,FT,Machine Learning Scientist,125000,USD,125000,US,0,US,S,Other,2
15251,2023,SE,FT,Data Scientist,201000,USD,201000,US,0,US,M,Data Science,8
15252,2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M,Data Science,8
15253,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Machine Learning,5
15254,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Machine Learning,7
15255,2023,SE,FT,Data Manager,155000,USD,155000,US,0,US,M,Management,8
15256,2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M,Management,8
15257,2023,MI,FT,Machine Learning Infrastructure Engineer,205920,USD,205920,US,0,US,M,Machine Learning,2
15258,2023,MI,FT,Machine Learning Infrastructure Engineer,171600,USD,171600,US,0,US,M,Machine Learning,2
15259,2023,SE,FT,Data Engineer,121500,USD,121500,US,100,US,M,Data Engineering,7
15260,2023,SE,FT,Data Engineer,78000,USD,78000,US,100,US,M,Data Engineering,9
15261,2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M,Data Engineering,2
15262,2023,MI,FT,Data Engineer,116000,USD,116000,US,0,US,M,Data Engineering,3
15263,2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,Data Science,9
15264,2023,SE,FT,Data Scientist,136000,USD,136000,US,0,US,M,Data Science,5
15265,2023,MI,FT,Data Analyst,65000,GBP,79976,GB,100,GB,M,Other,2
15266,2023,MI,FT,Data Analyst,36050,GBP,44356,GB,100,GB,M,Other,2
15267,2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M,Other,8
15268,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Other,5
15269,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,Data Science,7
15270,2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M,Data Science,6
15271,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,Data Engineering,6
15272,2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineering,5
15273,2023,SE,FT,Data Engineer,154000,USD,154000,US,0,US,M,Data Engineering,8
15274,2023,SE,FT,Data Engineer,116000,USD,116000,US,0,US,M,Data Engineering,6
15275,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineering,9
15276,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineering,5
15277,2023,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineering,3
15278,2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineering,3
15279,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Data Science,6
15280,2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M,Data Science,5
15281,2023,MI,FT,Data Engineer,105000,GBP,129192,GB,0,GB,M,Data Engineering,3
15282,2023,MI,FT,Data Engineer,85000,GBP,104584,GB,0,GB,M,Data Engineering,3
15283,2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,Data Engineering,7
15284,2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,Data Engineering,7
15285,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,Other,1
15286,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,Other,1
15287,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,Data Science,8
15288,2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,Data Science,9
15289,2023,SE,FT,Analytics Engineer,150000,USD,150000,US,0,US,M,Data Engineering,7
15290,2023,SE,FT,Analytics Engineer,120000,USD,120000,US,0,US,M,Data Engineering,5
15291,2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,Machine Learning,8
15292,2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,Machine Learning,7
15293,2023,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M,Other,7
15294,2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,Other,7
15295,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Machine Learning,8
15296,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Machine Learning,6
15297,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Other,9
15298,2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,Other,5
15299,2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M,Data Engineering,9
15300,2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,Data Engineering,5
15301,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,Data Engineering,9
15302,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,Data Engineering,9
15303,2023,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,Management,2
15304,2023,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,Management,2
15305,2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M,Data Science,8
15306,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,Data Science,5
15307,2023,SE,FT,Data Scientist,260000,USD,260000,US,0,US,M,Data Science,8
15308,2023,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M,Data Science,6
15309,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineering,7
15310,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineering,9
15311,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,Data Science,8
15312,2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,Data Science,9
15313,2023,SE,FT,Data Scientist,45000,EUR,48585,ES,0,ES,M,Data Science,5
15314,2023,SE,FT,Data Scientist,36000,EUR,38868,ES,0,ES,M,Data Science,9
15315,2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,Data Science,8
15316,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Science,6
15317,2023,EN,FT,Data Analyst,30000,USD,30000,IN,50,IN,M,Other,1
15318,2023,MI,FT,Research Scientist,185000,USD,185000,US,0,US,M,Data Science,3
15319,2023,MI,FT,Research Scientist,125000,USD,125000,US,0,US,M,Data Science,2
15320,2022,EN,PT,Data Analyst,34320,USD,34320,US,100,US,S,Other,1
15321,2023,SE,FT,Head of Data,70000,EUR,75577,PT,100,PT,L,Management,5
15322,2022,EX,FT,Data Scientist,106000,USD,106000,UZ,0,RU,L,Data Science,13
15323,2023,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M,Other,6
15324,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,Other,7
15325,2023,SE,FT,Data Analyst,122000,USD,122000,US,100,US,M,Other,5
15326,2023,SE,FT,Data Analyst,93800,USD,93800,US,100,US,M,Other,7
15327,2023,SE,FT,Data Scientist,150000,USD,150000,MX,100,MX,M,Data Science,5
15328,2023,SE,FT,Data Scientist,90000,USD,90000,MX,100,MX,M,Data Science,6
15329,2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,Other,5
15330,2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M,Other,8
15331,2023,EN,FT,Computer Vision Engineer,220000,USD,220000,US,0,US,M,Artificial_Intelligence,1
15332,2023,SE,FT,BI Data Analyst,67000,EUR,72338,DE,100,DE,M,Data Engineering,8
15333,2023,EN,FT,AI Developer,60000,EUR,64781,DE,0,DE,M,Artificial_Intelligence,1
15334,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Machine Learning,9
15335,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Machine Learning,7
15336,2023,SE,FT,Data Analyst,1300000,INR,15809,IN,100,IN,S,Other,7
15337,2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,Machine Learning,2
15338,2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,0,US,M,Machine Learning,2
15339,2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,Data Engineering,9
15340,2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,Data Engineering,7
15341,2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,Other,5
15342,2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,Other,5
15343,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Machine Learning,9
15344,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Machine Learning,6
15345,2023,MI,FT,Data Scientist,40000,USD,40000,FR,50,FR,L,Data Science,2
15346,2023,SE,FT,Data Scientist,1000000,THB,29301,TH,50,TH,M,Data Science,5
15347,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,Other,8
15348,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,Other,9
15349,2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M,Data Science,5
15350,2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,Data Science,8
15351,2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,Other,5
15352,2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Other,7
15353,2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,Machine Learning,5
15354,2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,Machine Learning,6
15355,2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,Data Engineering,13
15356,2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,Data Engineering,14
15357,2023,SE,FT,Data Analyst,152380,USD,152380,US,0,US,M,Other,9
15358,2023,SE,FT,Data Analyst,121904,USD,121904,US,0,US,M,Other,7
15359,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Science,6
15360,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Science,9
15361,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,Machine Learning,9
15362,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,Machine Learning,6
15363,2023,SE,FT,Data Architect,168400,USD,168400,US,0,US,M,Data Architecture,6
15364,2023,SE,FT,Data Architect,105200,USD,105200,US,0,US,M,Data Architecture,6
15365,2023,SE,FT,Machine Learning Engineer,128280,USD,128280,US,0,US,M,Machine Learning,5
15366,2023,SE,FT,Machine Learning Engineer,106900,USD,106900,US,0,US,M,Machine Learning,5
15367,2022,SE,FT,Lead Data Scientist,192000,USD,192000,US,100,US,L,Data Science,7
15368,2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineering,3
15369,2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,Data Engineering,3
15370,2023,SE,FT,Research Engineer,100000,EUR,107968,DE,100,DE,S,Other,5
15371,2023,SE,FT,Research Engineer,80000,EUR,86374,DE,100,DE,S,Other,5
15372,2023,SE,FT,Machine Learning Engineer,275000,USD,275000,DE,0,DE,M,Machine Learning,8
15373,2023,SE,FT,Machine Learning Engineer,174000,USD,174000,DE,0,DE,M,Machine Learning,9
15374,2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,Data Engineering,7
15375,2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,Data Engineering,8
15376,2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,Machine Learning,5
15377,2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,Machine Learning,5
15378,2023,SE,FT,Data Analyst,170500,USD,170500,US,100,US,M,Other,7
15379,2023,SE,FT,Data Analyst,85000,USD,85000,US,100,US,M,Other,5
15380,2023,SE,FT,Data Manager,60027,GBP,73857,GB,0,GB,M,Management,6
15381,2023,SE,FT,Data Manager,44737,GBP,55044,GB,0,GB,M,Management,9
15382,2023,EX,FT,Data Scientist,131899,GBP,162288,GB,0,GB,M,Data Science,12
15383,2023,EX,FT,Data Scientist,104891,GBP,129058,GB,0,GB,M,Data Science,10
15384,2023,SE,FT,Data Engineer,80000,USD,80000,US,0,US,M,Data Engineering,8
15385,2023,SE,FT,Data Engineer,65000,USD,65000,US,0,US,M,Data Engineering,8
15386,2023,SE,FT,Data Engineer,124740,USD,124740,US,0,US,M,Data Engineering,5
15387,2023,SE,FT,Data Engineer,65488,USD,65488,US,0,US,M,Data Engineering,9
15388,2023,SE,FT,Data Quality Analyst,72200,USD,72200,US,0,US,M,Other,9
15389,2023,SE,FT,Data Quality Analyst,64980,USD,64980,US,0,US,M,Other,7
15390,2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,Data Engineering,8
15391,2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,Data Engineering,6
15392,2023,SE,FT,Data Analyst,179975,USD,179975,US,100,US,M,Other,5
15393,2023,SE,FT,Data Analyst,86466,USD,86466,US,100,US,M,Other,9
15394,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineering,8
15395,2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineering,6
15396,2023,MI,FT,Insight Analyst,42000,GBP,51676,GB,0,GB,M,Other,2
15397,2023,MI,FT,Insight Analyst,35000,GBP,43064,GB,0,GB,M,Other,2
15398,2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M,Data Science,7
15399,2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M,Data Science,5
15400,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,Other,8
15401,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,Other,5
15402,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Data Science,7
15403,2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Science,9
15404,2023,SE,FT,Data Analyst,230000,USD,230000,US,0,US,M,Other,9
15405,2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M,Other,6
15406,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,Other,6
15407,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,Other,9
15408,2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M,Management,6
15409,2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,M,Management,6
15410,2023,SE,FT,Machine Learning Infrastructure Engineer,205920,USD,205920,US,0,US,M,Machine Learning,9
15411,2023,SE,FT,Machine Learning Infrastructure Engineer,171600,USD,171600,US,0,US,M,Machine Learning,6
15412,2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,Other,8
15413,2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,Other,9
15414,2023,SE,FT,Data Engineer,265000,USD,265000,US,0,US,M,Data Engineering,8
15415,2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M,Data Engineering,8
15416,2023,MI,FT,Applied Machine Learning Engineer,130000,USD,130000,US,0,US,M,Machine Learning,2
15417,2022,EN,FT,Data Scientist,168000,USD,168000,US,100,US,M,Data Science,1
15418,2023,MI,FT,AI Scientist,36000,EUR,38868,ES,50,ES,L,Artificial_Intelligence,3
15419,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Other,6
15420,2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,Other,8
15421,2023,SE,FT,Data Scientist,147100,USD,147100,US,0,US,M,Data Science,5
15422,2023,SE,FT,Data Scientist,90700,USD,90700,US,0,US,M,Data Science,9
15423,2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,M,Data Engineering,5
15424,2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,M,Data Engineering,8
15425,2023,SE,FT,Data Engineer,202000,USD,202000,US,100,US,M,Data Engineering,7
15426,2023,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,Data Engineering,5
15427,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,Data Engineering,7
15428,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,Data Engineering,5
15429,2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,Machine Learning,9
15430,2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,Machine Learning,5
15431,2023,SE,FT,Data Engineer,104000,USD,104000,US,100,US,M,Data Engineering,8
15432,2023,SE,FT,Data Engineer,65000,USD,65000,US,100,US,M,Data Engineering,6
15433,2023,SE,FT,Research Engineer,230000,USD,230000,US,0,US,M,Other,7
15434,2023,SE,FT,Research Engineer,148000,USD,148000,US,0,US,M,Other,9
15435,2023,SE,FT,Machine Learning Engineer,269000,USD,269000,CA,100,CA,M,Machine Learning,5
15436,2023,SE,FT,Machine Learning Engineer,158000,USD,158000,CA,100,CA,M,Machine Learning,7
15437,2023,SE,FT,Analytics Engineer,197000,USD,197000,US,0,US,M,Data Engineering,6
15438,2023,SE,FT,Analytics Engineer,106000,USD,106000,US,0,US,M,Data Engineering,6
15439,2023,MI,FT,Deep Learning Engineer,150000,USD,150000,US,100,US,M,Machine Learning,2
15440,2023,MI,FT,Deep Learning Engineer,100000,USD,100000,US,100,US,M,Machine Learning,3
15441,2023,SE,FT,Data Engineer,290000,USD,290000,US,100,US,M,Data Engineering,7
15442,2023,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,Data Engineering,5
15443,2023,SE,FT,Data Engineer,192000,USD,192000,US,0,US,M,Data Engineering,5
15444,2023,SE,FT,Data Engineer,172800,USD,172800,US,0,US,M,Data Engineering,7
15445,2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,M,Data Science,5
15446,2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,M,Data Science,9
15447,2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,M,Data Science,6
15448,2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,M,Data Science,9
15449,2023,SE,FT,Analytics Engineer,175000,USD,175000,US,0,US,M,Data Engineering,7
15450,2023,SE,FT,Analytics Engineer,140000,USD,140000,US,0,US,M,Data Engineering,5
15451,2023,SE,FT,Data Manager,169000,USD,169000,US,0,US,M,Management,6
15452,2023,SE,FT,Data Manager,100000,USD,100000,US,0,US,M,Management,8
15453,2023,SE,FT,Data Scientist,370000,USD,370000,US,0,US,M,Data Science,8
15454,2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,Data Science,7
15455,2023,MI,FT,Data Engineer,95000,GBP,116888,GB,100,GB,L,Data Engineering,2
15456,2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,S,Other,5
15457,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,S,Other,6
15458,2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,Other,1
15459,2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,Other,1
15460,2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Other,5
15461,2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M,Other,5
15462,2023,SE,FT,Data Engineer,137500,USD,137500,US,100,US,M,Data Engineering,9
15463,2023,SE,FT,Data Engineer,81500,USD,81500,US,100,US,M,Data Engineering,8
15464,2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,0,US,M,Machine Learning,6
15465,2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,M,Machine Learning,5
15466,2021,MI,FT,AI Scientist,30000,USD,30000,GH,0,GH,S,Artificial_Intelligence,2
15467,2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M,Machine Learning,6
15468,2023,SE,FT,Machine Learning Engineer,153088,USD,153088,US,100,US,M,Machine Learning,8
15469,2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,100,US,M,Other,3
15470,2023,MI,FT,Data Infrastructure Engineer,160000,USD,160000,US,100,US,M,Other,2
15471,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,Machine Learning,6
15472,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,Machine Learning,5
15473,2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,0,US,M,Other,2
15474,2023,MI,FT,Data Infrastructure Engineer,183310,USD,183310,US,0,US,M,Other,3
15475,2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,100,US,M,Machine Learning,6
15476,2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,Machine Learning,5
15477,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,Machine Learning,6
15478,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,Machine Learning,7
15479,2023,SE,FT,Data Scientist,299500,USD,299500,US,0,US,M,Data Science,8
15480,2023,SE,FT,Data Scientist,245100,USD,245100,US,0,US,M,Data Science,8
15481,2023,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M,Data Engineering,5
15482,2023,SE,FT,Data Engineer,66000,USD,66000,US,100,US,M,Data Engineering,7
15483,2023,MI,FT,Machine Learning Engineer,148500,USD,148500,US,0,US,M,Machine Learning,3
15484,2023,MI,FT,Machine Learning Engineer,126277,USD,126277,US,0,US,M,Machine Learning,3
15485,2023,SE,FT,Data Architect,228000,USD,228000,US,0,US,M,Data Architecture,7
15486,2023,SE,FT,Data Architect,120000,USD,120000,US,0,US,M,Data Architecture,8
15487,2023,SE,FT,Machine Learning Software Engineer,180000,USD,180000,US,0,US,M,Machine Learning,8
15488,2023,SE,FT,Machine Learning Software Engineer,90000,USD,90000,US,0,US,M,Machine Learning,5
15489,2023,SE,FT,Data Scientist,126500,USD,126500,US,0,US,M,Data Science,5
15490,2023,SE,FT,Data Scientist,78000,USD,78000,US,0,US,M,Data Science,9
15491,2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,Data Engineering,8
15492,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineering,5
15493,2023,SE,FT,Machine Learning Software Engineer,272000,USD,272000,US,0,US,M,Machine Learning,6
15494,2023,SE,FT,Machine Learning Software Engineer,170000,USD,170000,US,0,US,M,Machine Learning,6
15495,2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,Other,3
15496,2023,MI,FT,Data Analyst,60000,USD,60000,US,0,US,M,Other,3
15497,2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,M,Data Engineering,6
15498,2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M,Data Engineering,7
15499,2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineering,9
15500,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineering,7
15501,2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,Data Engineering,12
15502,2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,Data Engineering,11
15503,2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M,Other,5
15504,2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M,Other,6
15505,2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,Data Science,8
15506,2023,SE,FT,Data Scientist,139500,USD,139500,US,0,US,M,Data Science,6
15507,2023,MI,FT,Data Engineer,140000,USD,140000,US,100,US,M,Data Engineering,2
15508,2023,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M,Data Engineering,3
15509,2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,M,Data Engineering,8
15510,2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M,Data Engineering,7
15511,2023,MI,FT,Data Analyst,90000,GBP,110736,HR,0,HR,M,Other,3
15512,2023,MI,FT,Data Analyst,60000,GBP,73824,HR,0,HR,M,Other,3
15513,2023,EN,PT,Data Analyst,78000,PLN,18160,PL,100,IN,L,Other,1
15514,2023,EN,FT,Data Scientist,101400,BRL,19910,BR,100,BR,L,Data Science,1
15515,2023,SE,FT,Data Scientist,247500,USD,247500,US,0,US,M,Data Science,6
15516,2023,SE,FT,Data Scientist,172200,USD,172200,US,0,US,M,Data Science,7
15517,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,Data Science,7
15518,2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,Data Science,5
15519,2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,Data Engineering,6
15520,2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,Data Engineering,8
15521,2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,Data Engineering,3
15522,2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineering,3
15523,2023,SE,FT,Machine Learning Infrastructure Engineer,100000,EUR,107968,FR,100,FR,M,Machine Learning,8
15524,2023,SE,FT,Machine Learning Infrastructure Engineer,70000,EUR,75577,FR,100,FR,M,Machine Learning,7
15525,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Science,8
15526,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Science,9
15527,2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,Machine Learning,5
15528,2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,Machine Learning,7
15529,2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,Other,6
15530,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,Other,5
15531,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,Other,7
15532,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,Other,7
15533,2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,M,Machine Learning,6
15534,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M,Machine Learning,5
15535,2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,M,Machine Learning,5
15536,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M,Machine Learning,7
